images_closed_eye_path,images_no_yawn_path,images_yawn_path,images_open_eye_path
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01618_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/137.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01644_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/38.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01655_0_1_0_0_1_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/27.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01532_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/169.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01517_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/43.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01652_0_1_0_0_1_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/211.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01634_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/134.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01705_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/48.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01569_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/25.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01590_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/217.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01662_0_1_0_0_1_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/186.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01608_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/88.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01685_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/29.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01578_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/188.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01526_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/184.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0002_00820_0_0_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/58.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01622_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/133.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01556_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/66.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01704_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/56.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01491_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/35.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01528_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/1.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01714_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/34.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01607_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/204.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01606_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/105.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01642_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/94.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01635_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/57.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0002_00834_0_0_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/157.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01645_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/52.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01708_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/148.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01630_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/118.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01533_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/82.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01553_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/96.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01699_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/191.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01650_0_1_0_0_1_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/109.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01663_0_1_0_0_1_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/72.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01643_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/200.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01638_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/164.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01520_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/178.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01588_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/104.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01583_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/11.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01496_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/165.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01589_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/202.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01694_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/47.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01629_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/39.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01596_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/73.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01574_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/116.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01558_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/36.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01597_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/212.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01601_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/6.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01546_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/142.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01600_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/55.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01626_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/132.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0002_00835_0_0_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/207.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01687_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/5.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01524_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/145.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01710_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/81.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01660_0_1_0_0_1_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/124.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01580_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/79.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01564_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/198.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01666_0_1_0_0_1_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/67.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01516_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/122.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01554_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/110.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01599_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/213.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01581_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/2.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01654_0_1_0_0_1_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/201.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01519_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/185.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01603_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/203.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01530_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/74.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01649_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/121.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01627_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/144.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01498_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/199.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01573_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/53.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01595_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/158.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01598_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/215.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01523_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/45.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01605_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/44.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01713_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/130.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0002_00826_0_0_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/98.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01593_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/99.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01711_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/22.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01539_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/166.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01698_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/155.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01594_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/3.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0002_00821_0_0_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/71.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01540_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/179.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01488_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/106.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01577_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/114.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01664_0_1_0_0_1_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/95.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01624_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/112.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01562_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/59.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01616_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/115.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0002_00827_0_0_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/10.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01696_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/151.jpg,
/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/closed_eye/s0001_01555_0_1_0_0_0_01.png,,/Users/leilatawfik/Desktop/FALL 2025/ENGG680_ML_Project/Merged_Datasets/closed_eye_yawn/yawn/77.jpg,
